Seconds,Nanoseconds,Commit_Count,Identity_Count,Account_Count,Info_Count,Buffer_Occupancy_Pct,CPU_Pct
1782820124,148564786,31,0,0,0,0.00,0.51
1782820125,148565074,44,2,2,0,0.00,0.76
1782820126,148566924,47,0,0,0,0.00,1.75
1782820127,148563409,37,0,0,0,0.00,0.51
1782820128,148564217,40,0,0,0,0.00,1.50
1782820129,148564763,43,0,0,0,0.00,1.50
1782820130,148567237,30,0,0,0,0.00,0.75
1782820131,148565959,36,0,0,0,0.00,0.76
1782820132,148566088,51,1,1,0,0.00,1.75
1782820133,148568143,34,0,0,0,0.00,0.75
1782820134,148563844,39,1,1,0,0.00,0.75
1782820135,148566002,35,0,0,0,0.00,0.51
1782820136,148602639,47,0,0,0,0.00,1.50
1782820137,148566307,22,1,0,0,0.00,1.00
1782820138,148566953,52,1,1,0,0.00,0.76
1782820139,148566402,35,0,0,0,0.00,0.76
1782820140,148567724,43,0,0,0,0.00,1.01
1782820141,148600453,29,0,0,0,0.00,0.75
1782820142,148569014,46,0,0,0,0.00,0.76
1782820143,148569190,18,0,0,0,0.00,0.00
1782820144,148568115,34,0,0,0,0.00,1.25
1782820145,148610946,38,0,0,0,0.00,1.01
1782820146,148569089,60,0,1,0,0.00,1.51
1782820147,148572180,63,0,0,0,0.00,1.51
1782820148,148573238,34,0,0,0,0.00,0.75
1782820149,148565599,49,0,0,0,0.00,1.01
1782820150,148571136,44,0,0,0,0.00,1.01
1782820151,148567818,36,1,2,0,0.00,1.01
1782820152,148604396,47,0,0,0,0.00,1.26
1782820153,148568421,30,0,0,0,0.00,1.00
1782820154,148569269,35,0,0,0,0.00,0.76
1782820155,148573866,54,1,1,0,0.00,0.51
1782820156,148571484,44,0,0,0,0.00,1.25
1782820157,148606080,39,0,0,0,0.00,1.01
1782820158,148571510,37,0,0,0,0.00,0.75
1782820159,148567459,52,0,0,0,0.00,0.51
1782820160,148566377,40,0,0,0,0.00,1.50
1782820161,148562899,46,0,0,0,0.00,1.26
1782820162,148567441,46,0,1,0,0.00,1.01
1782820163,148566098,37,1,1,0,0.00,1.26
1782820164,148565170,40,0,0,0,0.00,1.01
1782820165,148566482,48,0,0,0,0.00,1.01
1782820166,148601647,43,1,2,0,0.00,0.76
1782820167,148594937,29,0,1,0,0.00,0.75
1782820168,148544685,63,0,0,0,0.00,1.26
1782820169,148568443,54,0,0,0,0.00,1.01
1782820170,148567617,49,0,0,0,0.00,1.26
1782820171,148601114,49,0,0,0,0.00,1.75
1782820172,148575027,36,1,1,0,0.00,0.50
1782820173,148568418,43,2,2,0,0.00,1.26
1782820174,148567330,51,0,0,0,0.00,1.01
1782820175,148569783,49,0,0,0,0.00,1.75
1782820176,148572705,43,0,0,0,0.00,0.51
1782820177,148572032,32,0,0,0,0.00,1.25
1782820178,148574536,44,2,1,0,0.00,1.26
1782820179,148574071,30,0,0,0,0.00,0.50
1782820180,148601835,45,1,1,0,0.00,1.01
1782820181,148574025,52,0,0,0,0.00,1.01
1782820182,148568715,33,0,0,0,0.00,1.00
1782820183,148568352,46,0,0,0,0.00,0.76
1782820184,148604187,48,0,0,0,0.00,1.26
1782820185,148568928,32,0,0,0,0.00,0.50
1782820186,148567783,47,0,0,0,0.00,1.25
1782820187,148570179,32,0,0,0,0.00,1.25
1782820188,148571325,43,0,0,0,0.00,1.01
1782820189,148537522,39,1,1,0,0.00,0.51
1782820190,148568042,50,0,0,0,0.00,1.26
1782820191,148567624,44,0,0,0,0.00,1.01
1782820192,148567101,42,1,0,0,0.00,1.25
1782820193,148571318,28,0,0,0,0.00,1.00
1782820194,148568242,38,0,0,0,0.00,0.76
1782820195,148571312,60,0,0,0,0.00,1.26
1782820196,148564694,40,0,0,0,0.00,0.51
1782820197,148571722,38,0,0,0,0.00,1.25
1782820198,148568176,41,0,0,0,0.00,0.76
1782820199,148607859,37,0,0,0,0.00,1.26
1782820200,148607541,44,0,1,0,0.00,1.01
1782820201,148569567,50,1,2,0,0.00,1.26
1782820202,148568728,41,0,0,0,0.00,1.01
1782820203,148581638,37,0,0,0,0.00,1.00
1782820204,148601528,36,1,1,0,0.00,1.01
1782820205,148575739,43,0,0,0,0.00,1.51
1782820206,148574013,66,0,0,0,0.00,1.26
1782820207,148574787,55,0,0,0,0.00,1.75
1782820208,148574882,59,0,0,0,0.00,0.76
1782820209,148573416,36,0,0,0,0.00,1.25
1782820210,148572729,36,1,1,0,0.00,1.25
1782820211,148565532,68,0,0,0,0.00,1.76
1782820212,148572658,44,0,0,0,0.00,0.51
1782820213,148567648,60,0,0,0,0.00,1.51
1782820214,148570085,42,0,0,0,0.00,1.50
1782820215,148572366,45,0,0,0,0.00,1.25
1782820216,148720011,59,0,0,0,0.00,1.51
1782820217,148565676,65,1,1,0,0.00,1.26
1782820218,148572278,41,0,0,0,0.00,0.76
1782820219,148572526,43,0,0,0,0.00,1.25
1782820220,148572513,65,1,0,0,0.00,1.26
1782820221,148570729,45,0,0,0,0.00,1.25
1782820222,148565663,51,0,0,0,0.00,1.26
1782820223,148565389,42,0,0,0,0.00,1.25
1782820224,148566364,54,0,0,0,0.00,0.76
1782820225,148568693,50,0,0,0,0.00,1.50
1782820226,148568053,40,0,0,0,0.00,0.75
1782820227,148566631,41,0,0,0,0.00,0.51
1782820228,148572760,38,0,0,0,0.00,0.50
1782820229,148571650,42,0,0,0,0.00,1.50
1782820230,148576217,33,1,1,0,0.00,1.00
1782820231,148582398,58,0,1,0,0.00,1.51
1782820232,148564672,50,0,0,0,0.00,1.01
1782820233,148569550,40,1,1,0,0.00,1.01
1782820234,148571094,59,0,0,0,0.00,1.51
1782820235,148573367,55,0,0,0,0.00,2.01
1782820236,148569442,35,0,0,0,0.00,0.75
1782820237,148568380,51,0,0,0,0.00,0.51
1782820238,148570340,40,0,0,0,0.00,0.75
1782820239,148608184,55,1,1,0,0.00,1.26
1782820240,148584830,47,0,0,0,0.00,1.01
1782820241,148567309,48,0,1,0,0.00,1.50
1782820242,148568903,48,1,1,0,0.00,1.75
1782820243,148568100,30,0,0,0,0.00,0.75
1782820244,148568286,48,1,1,0,0.00,0.76
1782820245,148570139,35,0,0,0,0.00,1.01
1782820246,148573501,48,0,0,0,0.00,1.25
1782820247,148573582,38,1,1,0,0.00,0.76
1782820248,148567725,35,1,1,0,0.00,0.76
1782820249,148570358,41,1,1,0,0.00,0.76
1782820250,148569813,40,0,0,0,0.00,1.00
1782820251,148570152,50,1,1,0,0.00,1.50
1782820252,148570544,35,0,0,0,0.00,0.75
1782820253,148565883,41,0,0,0,0.00,1.01
1782820254,148570181,36,1,2,0,0.00,0.75
1782820255,148571769,44,0,0,0,0.00,0.25
1782820256,148568566,44,0,0,0,0.00,1.26
1782820257,148568903,28,0,0,0,0.00,0.75
1782820258,148568824,34,1,1,0,0.00,1.25
1782820259,148564526,56,0,0,0,0.00,1.26
1782820260,148599758,35,0,1,0,0.00,1.00
1782820261,148564365,45,0,0,0,0.00,1.26
1782820262,148564337,27,1,1,0,0.00,0.25
1782820263,148549152,38,0,1,0,0.00,0.50
1782820264,148565893,36,0,0,0,0.00,1.01
1782820265,148570186,39,1,0,0,0.00,0.76
1782820266,148717917,72,0,0,0,0.00,1.26
1782820267,148570334,54,1,1,0,0.00,1.75
1782820268,148574001,43,0,1,0,0.00,1.01
1782820269,148573658,39,1,0,0,0.00,1.25
1782820270,148571335,40,0,0,0,0.00,0.25
1782820271,148565001,39,0,0,0,0.00,1.75
1782820272,148569292,30,0,0,0,0.00,1.00
1782820273,148579103,34,0,0,0,0.00,0.25
1782820274,148570424,27,1,1,0,0.00,1.25
1782820275,148573308,34,0,1,0,0.00,0.25
1782820276,148573639,41,0,0,0,0.00,0.51
1782820277,148568709,41,0,0,0,0.00,1.75
1782820278,148570289,50,0,0,0,0.00,1.50
1782820279,148566713,35,0,0,0,0.00,0.50
1782820280,148565636,34,0,0,0,0.00,1.01
1782820281,148566539,63,1,1,0,0.00,1.01
1782820282,148566451,38,1,1,0,0.00,0.51
1782820283,148566936,32,1,1,0,0.00,0.76
1782820284,148563775,41,0,0,0,0.00,1.25
1782820285,148567540,36,1,0,0,0.00,1.01
1782820286,148570576,38,1,0,0,0.00,0.76
1782820287,148570330,36,0,0,0,0.00,1.00
1782820288,148566178,40,0,0,0,0.00,1.01
1782820289,148564890,39,1,1,0,0.00,0.76
1782820290,148567977,39,0,0,0,0.00,1.01
1782820291,148605126,46,0,1,0,0.00,1.01
1782820292,148566284,47,1,1,0,0.00,0.76
1782820293,148563745,41,0,0,0,0.00,1.01
1782820294,148568809,43,1,1,0,0.00,1.25
1782820295,148571113,39,1,1,0,0.00,1.01
1782820296,148568833,48,2,2,0,0.00,1.26
1782820297,148607282,30,0,0,0,0.00,0.75
1782820298,148571199,39,1,0,0,0.00,0.51
1782820299,148570273,33,0,0,0,0.00,1.00
1782820300,148568356,33,0,0,0,0.00,0.75
1782820301,148575970,35,1,2,0,0.00,0.76
1782820302,148568740,33,0,1,0,0.00,1.01
1782820303,148567708,48,1,1,0,0.00,0.76
1782820304,148566832,44,0,0,0,0.00,1.01
1782820305,148569549,39,1,1,0,0.00,1.25
1782820306,148568151,46,1,0,0,0.00,1.01
1782820307,148567846,42,0,0,0,0.00,1.26
1782820308,148574677,48,0,0,0,0.00,0.76
1782820309,148568434,40,2,2,0,0.00,0.76
1782820310,148572139,36,0,0,0,0.00,1.01
1782820311,148570688,33,1,1,0,0.00,0.75
1782820312,148570434,59,0,1,0,0.00,1.51
1782820313,148574659,42,0,0,0,0.00,1.26
1782820314,148573779,46,0,0,0,0.00,1.25
1782820315,148574253,48,1,1,0,0.00,0.51
1782820316,148571342,51,0,1,0,0.00,0.76
1782820317,148574159,42,0,0,0,0.00,1.01
1782820318,148571559,42,0,0,0,0.00,1.25
1782820319,148566512,52,0,0,0,0.00,2.01
1782820320,148604328,44,0,0,0,0.00,1.26
1782820321,148567144,43,0,0,0,0.00,1.26
1782820322,148566418,31,0,0,0,0.00,1.00
1782820323,148567202,37,0,0,0,0.00,0.76
1782820324,148566059,49,0,0,0,0.00,1.01
1782820325,148568926,56,1,1,0,0.00,1.51
1782820326,148566324,72,0,0,0,0.00,1.76
1782820327,148576221,74,1,2,0,0.00,1.51
1782820328,148570858,36,0,0,0,0.00,1.01
1782820329,148567682,55,1,1,0,0.00,1.75
1782820330,148566068,37,0,0,0,0.00,1.25
1782820331,148613933,43,0,0,0,0.00,1.01
1782820332,148574193,36,2,1,0,0.00,1.01
1782820333,148572631,42,0,0,0,0.00,2.02
1782820334,148562318,63,1,1,0,0.00,1.01
1782820335,148569712,53,0,0,0,0.00,1.26
1782820336,148601899,42,0,0,0,0.00,0.76
1782820337,148562158,54,0,0,0,0.00,1.51
1782820338,148567312,47,0,0,0,0.00,1.01
1782820339,148552518,47,0,0,0,0.00,1.26
1782820340,148561526,57,0,0,0,0.00,1.26
1782820341,148572513,43,0,0,0,0.00,1.25
1782820342,148562458,72,0,0,0,0.00,1.51
1782820343,148566361,49,1,1,0,0.00,1.51
1782820344,148579795,32,0,0,0,0.00,1.00
1782820345,148565468,45,0,0,0,0.00,0.76
1782820346,148565829,46,0,0,0,0.00,1.01
1782820347,148568897,56,0,0,0,0.00,1.01
1782820348,148566653,56,0,0,0,0.00,1.26
1782820349,148566283,42,0,1,0,0.00,1.01
1782820350,148600913,41,1,1,0,0.00,1.77
1782820351,148563772,61,0,0,0,0.00,1.26
1782820352,148569078,57,1,0,0,0.00,1.01
1782820353,148567926,42,0,0,0,0.00,3.02
1782820354,148567919,62,0,0,0,0.00,1.01
1782820355,148564475,47,0,0,0,0.00,1.51
1782820356,148565353,47,0,1,0,0.00,1.50
1782820357,148568314,56,0,0,0,0.00,0.51
1782820358,148566431,67,1,1,0,0.00,1.51
1782820359,148546579,41,0,0,0,0.00,1.26
1782820360,148543238,47,3,3,0,0.00,1.26
1782820361,148569583,40,1,1,0,0.00,1.01
1782820362,148567647,41,1,0,0,0.00,1.25
1782820363,148569252,48,0,0,0,0.00,0.76
1782820364,148566639,32,0,1,0,0.00,0.50
1782820365,148565587,50,0,0,0,0.00,1.52
1782820366,148603285,36,1,2,0,0.00,0.51
1782820367,148554421,45,0,1,0,0.00,1.75
1782820368,148568524,34,0,0,0,0.00,0.75
1782820369,148566638,42,0,0,0,0.00,0.76
1782820370,148565481,46,0,0,0,0.00,0.76
1782820371,148567188,43,0,0,0,0.00,1.25
1782820372,148565822,46,0,0,0,0.00,1.01
1782820373,148593779,48,1,1,0,0.00,1.51
1782820374,148588610,41,0,0,0,0.00,1.50
1782820375,148567660,27,0,0,0,0.00,0.50
1782820376,148555667,44,0,0,0,0.00,1.25
1782820377,148564508,35,0,1,0,0.00,1.25
1782820378,148558401,38,0,0,0,0.00,1.00
1782820379,148565939,53,0,0,0,0.00,1.01
1782820380,148558477,41,0,0,0,0.00,1.25
1782820381,148568046,46,0,0,0,0.00,1.01
1782820382,148571015,27,0,0,0,0.00,0.50
1782820383,148573863,31,0,0,0,0.00,0.50
1782820384,148569165,35,1,0,0,0.00,0.50
1782820385,148575409,58,0,0,0,0.00,2.01
1782820386,148568013,58,0,0,0,0.00,1.51
1782820387,148572706,61,1,1,0,0.00,2.54
1782820388,148609384,44,1,1,0,0.00,1.50
1782820389,148608723,48,0,0,0,0.00,0.76
1782820390,148572598,47,0,0,0,0.00,1.25
1782820391,148610906,39,0,0,0,0.00,1.50
1782820392,148574532,39,0,0,0,0.00,1.25
1782820393,148566913,51,0,0,0,0.00,1.01
1782820394,148572893,48,1,1,0,0.00,1.01
1782820395,148574556,49,2,2,0,0.00,1.51
1782820396,148570963,52,1,0,0,0.00,1.26
1782820397,148583991,46,0,0,0,0.00,1.26
1782820398,148571450,52,1,1,0,0.00,2.02
1782820399,148573551,60,0,0,0,0.00,2.51
1782820400,148564615,42,1,1,0,0.00,0.76
1782820401,148567090,50,1,0,0,0.00,1.26
1782820402,148566238,58,0,0,0,0.00,2.00
1782820403,148567890,52,0,0,0,0.00,1.26
1782820404,148569236,63,0,0,0,0.00,1.01
1782820405,148597305,53,0,0,0,0.00,2.02
1782820406,148562358,40,0,0,0,0.00,1.25
1782820407,148566063,39,1,1,0,0.00,0.25
1782820408,148529044,51,0,0,0,0.00,0.76
1782820409,148604165,38,0,0,0,0.00,0.76
1782820410,148561999,42,0,0,0,0.00,1.25
1782820411,148569683,55,0,0,0,0.00,1.01
1782820412,148570497,41,0,0,0,0.00,1.00
1782820413,148567826,45,0,1,0,0.00,1.01
1782820414,148570108,42,0,0,0,0.00,1.25
1782820415,148564895,29,0,0,0,0.00,0.25
1782820416,148564844,35,0,0,0,0.00,0.76
1782820417,148566829,58,0,0,0,0.00,1.75
1782820418,148572048,52,2,2,0,0.00,1.26
1782820419,148565450,44,1,1,0,0.00,1.01
1782820420,148567346,64,0,1,0,0.00,1.26
1782820421,148565757,38,0,0,0,0.00,1.50
1782820422,148603861,50,1,3,0,0.00,1.50
1782820423,148566033,45,0,0,0,0.00,1.25
1782820424,148565501,53,0,0,0,0.00,1.26
1782820425,148566381,44,0,0,0,0.00,0.76
1782820426,148565078,43,0,0,0,0.00,0.75
1782820427,148615863,40,0,0,0,0.00,1.75
1782820428,148574153,45,0,0,0,0.00,1.25
1782820429,148566407,48,0,0,0,0.00,1.26
1782820430,148565696,41,0,0,0,0.00,1.01
1782820431,148567543,47,1,1,0,0.00,1.50
1782820432,148566322,40,0,0,0,0.00,0.25
1782820433,148561147,41,1,0,0,0.00,1.26
1782820434,148566186,40,0,0,0,0.00,0.51
1782820435,148533573,34,0,0,0,0.00,1.00
1782820436,148565653,49,0,0,0,0.00,0.76
1782820437,148567321,41,1,1,0,0.00,1.25
1782820438,148551389,48,0,0,0,0.00,1.50
1782820439,148566088,41,0,0,0,0.00,1.26
1782820440,148532302,46,0,0,0,0.00,0.51
1782820441,148528676,49,0,0,0,0.00,1.26
1782820442,148565264,34,0,0,0,0.00,0.75
1782820443,148566857,27,0,0,0,0.00,1.00
1782820444,148566267,21,0,2,0,0.00,0.50
1782820445,148566568,65,1,1,0,0.00,1.51
1782820446,148566612,45,0,1,0,0.00,1.01
1782820447,148567547,61,0,0,0,0.00,1.50
1782820448,148607445,52,1,1,0,0.00,1.01
1782820449,148566463,40,0,0,0,0.00,1.75
1782820450,148567985,35,0,0,0,0.00,1.26
1782820451,148565554,47,1,1,0,0.00,3.54
1782820452,148568648,55,0,0,0,0.00,1.52
1782820453,148566591,37,0,2,0,0.00,1.01
1782820454,148542246,51,0,0,0,0.00,1.01
1782820455,148565771,46,0,0,0,0.00,0.76
1782820456,148567322,46,0,0,0,0.00,0.76
1782820457,148609867,45,0,0,0,0.00,0.76
1782820458,148571687,47,0,0,0,0.00,1.50
1782820459,148567887,35,0,1,0,0.00,0.50
1782820460,148567165,40,0,0,0,0.00,1.01
1782820461,148564937,49,0,0,0,0.00,1.26
1782820462,148567870,55,0,0,0,0.00,1.26
1782820463,148574349,41,0,0,0,0.00,1.50
1782820464,148600937,38,0,0,0,0.00,1.25
1782820465,148569717,45,0,0,0,0.00,0.76
1782820466,148571574,50,1,1,0,0.00,1.50
1782820467,148566978,39,0,0,0,0.00,0.76
1782820468,148566813,47,0,0,0,0.00,1.26
1782820469,148577904,39,2,0,0,0.00,0.51
1782820470,148570092,50,1,1,0,0.00,1.50
1782820471,148567858,53,0,0,0,0.00,0.76
1782820472,148569587,50,0,0,0,0.00,0.76
1782820473,148571268,40,0,0,0,0.00,1.01
1782820474,148571287,37,0,0,0,0.00,1.25
1782820475,148576832,41,0,0,0,0.00,1.01
1782820476,148563370,43,0,0,0,0.00,0.76
1782820477,148565434,45,0,0,0,0.00,1.50
1782820478,148574951,51,0,0,0,0.00,0.76
1782820479,148569003,43,1,2,0,0.00,1.50
1782820480,148567539,51,1,1,0,0.00,1.01
1782820481,148572433,41,0,0,0,0.00,1.50
1782820482,148580405,46,1,0,0,0.00,0.51
1782820483,148566819,34,0,0,0,0.00,1.25
1782820484,148572716,44,0,0,0,0.00,0.76
1782820485,148571170,41,1,1,0,0.00,1.25
1782820486,148569889,47,0,0,0,0.00,1.01
1782820487,148563925,48,0,0,0,0.00,2.00
1782820488,148563069,36,2,2,0,0.00,1.00
1782820489,148564041,47,0,0,0,0.00,1.01
1782820490,148574027,39,0,1,0,0.00,1.01
1782820491,148567664,47,0,0,0,0.00,0.51
1782820492,148564222,44,1,1,0,0.00,1.01
1782820493,148567659,49,0,0,0,0.00,1.75
1782820494,148606205,33,0,0,0,0.00,0.50
1782820495,148568401,37,1,1,0,0.00,1.00
1782820496,148567944,37,0,0,0,0.00,0.51
1782820497,148568743,36,0,0,0,0.00,0.51
1782820498,148563295,44,0,0,0,0.00,1.50
1782820499,148568634,40,0,0,0,0.00,1.26
1782820500,148565903,40,1,1,0,0.00,0.75
1782820501,148567448,43,0,0,0,0.00,1.01
1782820502,148568580,24,1,1,0,0.00,0.50
1782820503,148568467,29,0,0,0,0.00,0.75
1782820504,148567629,29,0,0,0,0.00,0.75
1782820505,148570649,30,0,0,0,0.00,0.25
1782820506,148600080,63,0,0,0,0.00,1.75
1782820507,148566078,71,0,0,0,0.00,1.26
1782820508,148574892,73,0,0,0,0.00,1.27
1782820509,148551627,72,0,0,0,0.00,1.01
1782820510,148568783,47,0,0,0,0.00,1.01
1782820511,148564590,40,1,1,0,0.00,0.51
1782820512,148528733,45,0,0,0,0.00,1.25
1782820513,148567621,41,0,0,0,0.00,0.76
1782820514,148567867,51,0,0,0,0.00,1.50
1782820515,148562179,41,0,1,0,0.00,1.25
1782820516,148566236,42,0,0,0,0.00,1.75
1782820517,148566755,40,0,0,0,0.00,1.01
1782820518,148567225,45,0,0,0,0.00,1.50
1782820519,148567805,52,1,1,0,0.00,1.01
1782820520,148532503,37,0,1,0,0.00,1.25
1782820521,148567257,50,1,1,0,0.00,1.51
1782820522,148546443,32,0,0,0,0.00,0.75
1782820523,148567924,50,0,0,0,0.00,1.26
1782820524,148565763,51,0,0,0,0.00,0.76
1782820525,148564649,35,0,0,0,0.00,1.00
1782820526,148564892,43,0,0,0,0.00,1.01
1782820527,148565609,50,1,1,0,0.00,1.26
1782820528,148564715,34,0,0,0,0.00,0.75
1782820529,148565700,38,1,2,0,0.00,1.01
1782820530,148545647,45,0,0,0,0.00,1.50
1782820531,148597109,45,1,1,0,0.00,1.25
1782820532,148564252,48,0,0,0,0.00,1.01
1782820533,148565514,43,0,1,0,0.00,1.01
1782820534,148566571,42,0,0,0,0.00,1.50
1782820535,148564403,43,0,0,0,0.00,1.01
1782820536,148562500,46,0,0,0,0.00,1.01
1782820537,148567320,45,0,0,0,0.00,1.25
1782820538,148567039,54,0,0,0,0.00,1.51
1782820539,148545721,30,0,0,0,0.00,1.00
1782820540,148566073,31,0,0,0,0.00,0.75
1782820541,148565648,40,0,0,0,0.00,1.50
1782820542,148567779,58,0,0,0,0.00,1.01
1782820543,148570800,55,0,0,0,0.00,1.26
1782820544,148560751,47,0,1,0,0.00,1.50
1782820545,148600811,42,0,0,0,0.00,1.50
1782820546,148562385,48,0,0,0,0.00,1.50
1782820547,148567400,55,0,0,0,0.00,1.26
1782820548,148533045,34,0,0,0,0.00,0.75
1782820549,148567391,42,1,1,0,0.00,1.01
1782820550,148566377,59,0,0,0,0.00,1.01
1782820551,148567449,51,0,0,0,0.00,2.00
1782820552,148562172,41,0,0,0,0.00,0.25
1782820553,148565336,55,1,1,0,0.00,1.26
1782820554,148569025,46,0,0,0,0.00,0.76
1782820555,148566467,47,0,1,0,0.00,1.26
1782820556,148564278,39,0,0,0,0.00,1.01
1782820557,148581520,42,0,0,0,0.00,1.01
1782820558,148565641,40,1,1,0,0.00,1.26
1782820559,148568047,47,0,1,0,0.00,0.76
1782820560,148563790,50,0,0,0,0.00,1.01
1782820561,148573964,43,0,0,0,0.00,1.01
1782820562,148611642,28,1,1,0,0.00,1.25
1782820563,148567188,29,0,0,0,0.00,0.50
1782820564,148560498,37,1,1,0,0.00,0.76
1782820565,148605219,56,1,1,0,0.00,1.51
1782820566,148566922,63,0,1,0,0.00,1.51
1782820567,148564879,48,1,1,0,0.00,1.01
1782820568,148570393,47,0,2,0,0.00,1.01
1782820569,148589034,49,0,0,0,0.00,2.00
1782820570,148563149,32,0,0,0,0.00,1.00
1782820571,148565653,49,1,1,0,0.00,1.50
1782820572,148570139,40,2,2,0,0.00,0.76
1782820573,148568067,57,0,0,0,0.00,1.01
1782820574,148566727,47,1,1,0,0.00,1.25
1782820575,148564611,43,1,1,0,0.00,1.25
1782820576,148566404,48,0,0,0,0.00,1.75
1782820577,148566325,47,0,0,0,0.00,0.76
1782820578,148601876,45,0,0,0,0.00,1.01
1782820579,148526493,54,0,0,0,0.00,1.01
1782820580,148602207,47,0,0,0,0.00,1.01
1782820581,148565321,38,0,0,0,0.00,0.50
1782820582,148601980,35,1,1,0,0.00,0.51
1782820583,148566455,37,0,0,0,0.00,1.25
1782820584,148567965,40,0,0,0,0.00,1.01
1782820585,148565885,49,0,0,0,0.00,1.26
1782820586,148576725,42,0,0,0,0.00,1.25
1782820587,148565278,56,0,0,0,0.00,1.01
1782820588,148567323,88,0,1,0,0.00,2.01
1782820589,148565831,74,0,1,0,0.00,1.26
1782820590,148568352,82,0,0,0,0.00,1.75
1782820591,148567388,92,0,0,0,0.00,1.27
1782820592,148564031,84,0,0,0,0.00,2.25
1782820593,148567762,85,0,0,0,0.00,2.01
1782820594,148568371,85,0,0,0,0.00,1.51
1782820595,148565337,91,0,2,0,0.00,2.02
1782820596,148607672,83,0,0,0,0.00,1.01
1782820597,148563917,93,0,1,0,0.00,2.01
1782820598,148567300,88,0,1,0,0.00,1.76
1782820599,148568083,75,0,0,0,0.00,1.26
1782820600,148529078,35,0,0,0,0.00,0.75
1782820601,148565754,50,0,0,0,0.00,1.26
1782820602,148572172,42,0,0,0,0.00,1.01
1782820603,148566511,36,0,1,0,0.00,0.75
1782820604,148568249,42,0,0,0,0.00,0.76
1782820605,148567908,43,0,0,0,0.00,1.25
1782820606,148568195,44,0,0,0,0.00,1.01
1782820607,148566662,56,0,0,0,0.00,1.26
1782820608,148566904,47,1,1,0,0.00,0.76
1782820609,148573035,56,1,1,0,0.00,1.75
1782820610,148566773,45,0,0,0,0.00,1.01
1782820611,148568015,24,1,1,0,0.00,1.00
1782820612,148577020,90,1,0,0,0.00,2.02
1782820613,148566498,66,1,2,0,0.00,2.26
1782820614,148567855,45,1,2,0,0.00,0.76
1782820615,148582600,49,0,0,0,0.00,1.26
1782820616,148555317,48,1,1,0,0.00,1.26
1782820617,148566268,37,0,0,0,0.00,0.50
1782820618,148565867,44,0,0,0,0.00,1.50
1782820619,148571615,47,0,0,0,0.00,1.76
1782820620,148565440,53,1,1,0,0.00,1.26
1782820621,148565987,34,1,1,0,0.00,0.76
1782820622,148564767,34,0,2,0,0.00,0.76
1782820623,148566102,28,0,0,0,0.00,0.75
1782820624,148565618,25,0,0,0,0.00,1.25
1782820625,148565397,62,0,0,0,0.00,1.76
1782820626,148565596,71,0,0,0,0.00,1.51
1782820627,148564758,62,0,0,0,0.00,1.26
1782820628,148569912,37,0,0,0,0.00,0.25
1782820629,148567152,38,0,0,0,0.00,1.01
1782820630,148567209,50,0,0,0,0.00,1.75
1782820631,148566696,53,0,0,0,0.00,1.51
1782820632,148567124,48,0,0,0,0.00,0.76
1782820633,148568388,48,1,2,0,0.00,0.76
1782820634,148565802,40,0,0,0,0.00,1.01
1782820635,148564417,44,1,1,0,0.00,1.76
1782820636,148565379,48,1,2,0,0.00,1.01
1782820637,148564782,43,0,0,0,0.00,1.01
1782820638,148565178,32,1,2,0,0.00,0.51
1782820639,148555576,49,0,0,0,0.00,1.25
1782820640,148562229,37,0,0,0,0.00,0.51
1782820641,148568728,42,0,1,0,0.00,1.26
1782820642,148567835,67,0,0,0,0.00,2.49
1782820643,148559393,58,0,0,0,0.05,1.51
1782820644,148568141,37,0,0,0,0.00,0.51
1782820645,148567726,45,0,2,0,0.00,1.01
1782820646,148568461,43,0,1,0,0.00,1.26
1782820647,148567480,38,1,1,0,0.00,0.76
1782820648,148565252,43,0,0,0,0.00,0.75
1782820649,148564121,44,0,0,0,0.00,1.51
1782820650,148565649,61,0,0,0,0.00,1.01
1782820651,148565358,49,0,0,0,0.00,1.26
1782820652,148569497,47,1,1,0,0.00,1.01
1782820653,148565046,48,0,0,0,0.00,1.50
1782820654,148570285,50,1,2,0,0.00,1.01
1782820655,148607246,41,1,0,0,0.00,1.25
1782820656,148567440,53,0,0,0,0.00,1.51
1782820657,148567011,40,1,0,0,0.00,0.51
1782820658,148563044,34,0,0,0,0.00,1.00
1782820659,148595904,46,0,0,0,0.00,1.01
1782820660,148566474,40,0,0,0,0.00,0.25
1782820661,148573507,42,0,0,0,0.00,1.75
1782820662,148531375,40,0,0,0,0.00,0.51
1782820663,148565237,39,0,0,0,0.00,1.01
1782820664,148599831,37,0,0,0,0.00,0.76
1782820665,148562448,45,0,0,0,0.00,1.99
1782820666,148567413,36,0,0,0,0.00,0.76
1782820667,148589204,37,0,0,0,0.00,0.25
1782820668,148568914,48,0,0,0,0.00,1.26
1782820669,148567846,37,0,0,0,0.00,1.50
1782820670,148601313,48,0,0,0,0.00,0.76
1782820671,148566293,50,0,0,0,0.00,1.50
1782820672,148606901,52,1,1,0,0.00,1.26
1782820673,148569179,50,0,0,0,0.00,1.26
1782820674,148569325,44,2,2,0,0.00,0.76
1782820675,148568900,30,0,0,0,0.00,0.25
1782820676,148719677,44,0,0,0,0.00,1.01
1782820677,148562280,41,0,0,0,0.00,1.50
1782820678,148567386,36,0,0,0,0.00,0.50
1782820679,148610932,47,0,1,0,0.00,1.50
1782820680,148566565,38,0,1,0,0.00,1.01
